,Date,Volume,Open,High,Low,Adj Close
1325,2019-11-29,36984417.0,22.074,22.084,21.8333,21.996
1324,2019-12-02,91229744.0,21.96,22.4255,21.9125,22.3247
1323,2019-12-03,99202090.0,22.1747,22.5273,22.1457,22.4133
1322,2019-12-04,83043783.0,22.5167,22.524,22.19,22.202
1321,2019-12-05,56054612.0,22.1887,22.2949,21.8167,22.0247
1320,2019-12-06,114283998.0,22.3333,22.5907,22.318,22.3927
1319,2019-12-09,135603187.0,22.4393,22.9633,22.3387,22.6353
1318,2019-12-10,132599199.0,22.664,23.382,22.6207,23.256
1317,2019-12-11,103787378.0,23.4584,23.8127,23.406,23.5133
1316,2019-12-12,116643107.0,23.6613,24.1827,23.5487,23.9787
1315,2019-12-13,98614166.0,24.07,24.3473,23.6427,23.8927
1314,2019-12-16,273313963.0,24.17,25.574,24.1667,25.4333
1313,2019-12-17,127556561.0,25.266,25.7,25.06,25.266
1312,2019-12-18,212045744.0,25.3753,26.348,25.372,26.21
1311,2019-12-19,271804514.0,26.488,27.1233,26.4333,26.936
1310,2019-12-20,221778039.0,27.3527,27.5333,26.679,27.0393
1309,2019-12-23,199992200.0,27.452,28.134,27.3333,27.948
1308,2019-12-24,120820740.0,27.8907,28.3647,27.5125,28.35
1307,2019-12-26,159724270.0,28.5273,28.8987,28.4233,28.7293
1306,2019-12-27,149352330.0,29.0,29.0207,28.4073,28.692
1305,2019-12-30,189018955.0,28.586,28.6,27.2839,27.6467
1304,2019-12-31,154386823.0,27.0,28.086,26.8053,27.8887
1303,2020-01-02,143375718.0,28.3,28.7131,28.114,28.684
1302,2020-01-03,266920367.0,29.3667,30.2667,29.128,29.534
1301,2020-01-06,152362424.0,29.3647,30.104,29.3333,30.1027
1300,2020-01-07,273136963.0,30.76,31.442,30.2237,31.2707
1299,2020-01-08,467990616.0,31.58,33.2327,31.2153,32.8093
1298,2020-01-09,426947637.0,33.14,33.2533,31.5247,32.0893
1297,2020-01-10,194652353.0,32.1193,32.3293,31.58,31.8767
1296,2020-01-13,399518050.0,32.9,35.042,32.8,34.9907
1295,2020-01-14,435920482.0,36.2837,36.494,34.9934,35.8614
1294,2020-01-15,260532320.0,35.3174,35.856,34.4524,34.5667
1293,2020-01-16,326049587.0,32.9167,34.2974,32.8113,34.2327
1292,2020-01-17,204435948.0,33.8407,34.378,33.544,34.0334
1291,2020-01-21,267051916.0,35.35,36.572,35.2274,36.48
1290,2020-01-22,470535215.0,38.126,39.6334,37.2734,37.9707
1289,2020-01-23,294765453.0,37.6167,38.8,37.0402,38.1467
1288,2020-01-24,215303892.0,38.042,38.2574,36.9507,37.6547
1287,2020-01-27,204120948.0,36.1327,37.6294,35.952,37.2014
1286,2020-01-28,176827262.0,37.8994,38.454,37.2054,37.7934
1285,2020-01-29,273249913.0,38.3794,39.32,37.8287,38.7327
1284,2020-01-30,435084982.0,42.1614,43.392,41.2,42.7207
1283,2020-01-31,235788932.0,42.6667,43.5334,42.168,43.3714
1282,2020-02-03,708502146.0,44.9127,52.4094,44.9014,52.0
1281,2020-02-04,914080943.0,58.864,64.5994,55.592,59.1374
1280,2020-02-05,726357237.0,54.884,56.3987,46.9407,48.98
1279,2020-02-06,598210951.0,46.6614,53.0554,45.8,49.9307
1278,2020-02-07,255952672.0,48.7034,51.3167,48.6667,49.8714
1277,2020-02-10,370337215.0,53.3334,54.666,50.16,51.4187
1276,2020-02-11,175461962.0,51.2527,52.2338,50.5334,51.6254
1275,2020-02-12,180336960.0,51.858,52.65,50.8914,51.1527
1274,2020-02-13,394340053.0,49.456,54.5334,49.0,53.6
1273,2020-02-14,235405532.0,52.4814,54.198,52.3667,53.3354
1272,2020-02-18,250475425.0,56.1067,57.3334,55.4907,57.2267
1271,2020-02-19,381344209.0,61.5667,62.9854,60.068,61.1614
1270,2020-02-20,264523218.0,60.7967,60.8,57.3294,59.9607
1269,2020-02-21,215091642.0,60.4654,60.8707,58.6967,60.0667
1268,2020-02-24,227882286.0,55.9334,57.5667,54.8134,55.586
1267,2020-02-25,259357070.0,56.6,57.1067,52.4667,53.3274
1266,2020-02-26,212307494.0,52.1667,54.2207,51.7407,51.92
1265,2020-02-27,364157218.0,48.6667,49.318,44.6,45.2667
1264,2020-02-28,368462366.0,41.98,46.0347,40.768,44.5327
1263,2020-03-02,302924699.0,47.4174,49.5794,45.778,49.5747
1262,2020-03-03,386759807.0,53.6667,53.7987,47.7407,49.7007
1261,2020-03-04,225734587.0,50.9307,51.1014,48.3157,49.9667
1260,2020-03-05,162789819.0,48.2514,49.7167,47.8714,48.3027
1259,2020-03-06,189943705.0,46.0003,47.1334,45.618,46.8987
1258,2020-03-09,256105972.0,40.3594,44.1999,40.3334,40.5334
1257,2020-03-10,233916483.0,43.962,44.5334,40.5334,43.022
1256,2020-03-11,201203749.0,42.68,43.572,40.8667,42.282
1255,2020-03-12,283635608.0,38.726,39.6334,36.4167,37.37
1254,2020-03-13,339603580.0,39.6667,40.5047,33.4667,36.4414
1253,2020-03-16,307341746.0,31.3,32.9913,29.478,29.6713
1252,2020-03-17,359918520.0,29.334,31.4567,26.4,28.68
1251,2020-03-18,356792222.0,25.9333,26.9907,23.3673,24.0813
1250,2020-03-19,452931674.0,24.9798,30.1333,23.8973,28.5093
1249,2020-03-20,424282288.0,29.2133,31.8,28.386,28.502
1248,2020-03-23,246818127.0,28.9067,29.4667,27.3667,28.9527
1247,2020-03-24,343427378.0,31.82,34.246,31.6,33.6667
1246,2020-03-25,318341091.0,36.35,37.1334,34.074,35.95
1245,2020-03-26,261331069.0,36.4927,37.3334,34.15,35.2107
1244,2020-03-27,215661042.0,33.6667,35.0534,32.9353,34.2907
1243,2020-03-30,179970960.0,34.0174,34.4432,32.7487,33.4754
1242,2020-03-31,266572217.0,33.4167,36.1974,33.1333,34.9334
1241,2020-04-01,200297600.0,33.6,34.2637,31.6733,32.104
1240,2020-04-02,297876301.0,32.0687,32.9507,29.76,30.298
1239,2020-04-03,338431031.0,33.9667,34.366,31.226,32.0007
1238,2020-04-06,223527488.0,34.08,34.7334,33.1973,34.416
1237,2020-04-07,268796566.0,36.3334,37.6667,35.4894,36.3634
1236,2020-04-08,189840205.0,36.9467,37.1472,35.5554,36.5894
1235,2020-04-09,204749898.0,37.4727,38.3455,37.1407,38.2
1234,2020-04-13,337131131.0,39.344,43.4667,38.702,43.3967
1233,2020-04-14,458647421.0,46.598,49.4587,46.162,47.326
1232,2020-04-15,353654823.0,49.4667,50.2087,47.3334,48.6554
1231,2020-04-16,309867745.0,47.796,50.63,47.1144,49.6807
1230,2020-04-17,196923352.0,51.4854,51.6634,49.844,50.2594
1229,2020-04-20,221195439.0,48.8467,51.038,47.4807,49.7574
1228,2020-04-21,303136198.0,48.6747,50.222,44.9194,45.7814
1227,2020-04-22,213372343.0,46.932,48.9334,45.914,48.8074
1226,2020-04-23,198550401.0,48.5067,48.9334,46.8754,47.042
1225,2020-04-24,198564051.0,47.3874,48.7154,46.5454,48.3434
1224,2020-04-27,310221445.0,49.174,53.2994,49.0,53.25
1223,2020-04-28,228329286.0,53.0427,53.6667,50.446,51.2747
1222,2020-04-29,243239578.0,52.678,53.5467,52.2107,53.3674
1221,2020-04-30,427077536.0,57.0127,57.988,50.9,52.1254
1220,2020-05-01,487976906.0,50.3334,51.518,45.536,46.7547
1219,2020-05-04,288556206.0,46.7334,50.8,46.5334,50.746
1218,2020-05-05,254874773.0,52.6527,53.2614,50.812,51.214
1217,2020-05-06,166848367.0,51.7667,52.6534,50.7407,52.172
1216,2020-05-07,172915264.0,51.814,53.0934,51.49,52.0027
1215,2020-05-08,241951229.0,52.918,54.9334,52.4674,54.628
1214,2020-05-11,247793876.0,52.7007,54.9334,52.3334,54.086
1213,2020-05-12,238603531.0,55.1334,56.2194,53.8667,53.9607
1212,2020-05-13,285982207.0,54.722,55.0667,50.8867,52.7307
1211,2020-05-14,205232747.0,52.0,53.5574,50.9334,53.5554
1210,2020-05-15,157776371.0,52.69,53.6699,52.4368,53.278
1209,2020-05-18,175471412.0,55.1854,55.648,53.592,54.242
1208,2020-05-19,144547758.0,54.3447,54.8047,53.7387,53.8674
1207,2020-05-20,109639010.0,54.7,55.0667,54.12,54.3707
1206,2020-05-21,183818608.0,54.4,55.5,53.0667,55.1734
1205,2020-05-22,149812050.0,54.8116,55.452,54.1334,54.4587
1204,2020-05-26,121345979.0,55.6334,55.64,54.3804,54.5914
1203,2020-05-27,173242863.0,54.724,55.1807,52.3334,54.682
1202,2020-05-28,109136555.0,54.234,54.9834,53.446,53.7207
1201,2020-05-29,177187261.0,53.9167,55.6667,53.614,55.6667
1200,2020-06-01,226279387.0,57.2,59.9334,56.94,59.8734
1199,2020-06-02,203483898.0,59.6467,60.5774,58.0667,58.7707
1198,2020-06-03,119241975.0,59.208,59.8627,58.6734,58.864
1197,2020-06-04,133315628.0,59.3254,59.7167,57.2294,57.6254
1196,2020-06-05,117178696.0,58.5227,59.1014,57.7467,59.044
1195,2020-06-08,212620844.0,61.2667,63.3334,60.6107,63.328
1194,2020-06-09,170822165.0,62.6674,63.6294,61.5954,62.7114
1193,2020-06-10,278451011.0,66.1254,68.4987,65.5,68.3367
1192,2020-06-11,238747081.0,66.0134,67.9307,64.8,64.856
1191,2020-06-12,251450424.0,65.3334,65.8654,60.84,62.352
1190,2020-06-15,235457582.0,61.186,66.5894,60.5667,66.06
1189,2020-06-16,210766095.0,67.4567,67.5254,64.1594,65.4754
1188,2020-06-17,148361926.0,65.8474,67.0,65.5048,66.1194
1187,2020-06-18,146278967.0,66.8667,67.9467,66.2981,66.9307
1186,2020-06-19,130196170.0,67.5187,67.7314,66.0894,66.7267
1185,2020-06-22,95435202.0,66.6634,67.2587,66.0014,66.288
1184,2020-06-23,95479017.0,66.592,67.4667,66.2674,66.7854
1183,2020-06-24,164393768.0,66.274,66.7257,63.5428,64.0567
1182,2020-06-25,138818166.0,63.618,65.732,62.4767,65.732
1181,2020-06-26,132823554.0,66.3187,66.3334,63.658,63.9827
1180,2020-06-29,135395992.0,64.6007,67.3334,63.2347,67.29
1179,2020-06-30,253777373.0,67.1,72.5127,66.9154,71.9874
1178,2020-07-01,199903400.0,72.2,75.6887,72.0334,74.642
1177,2020-07-02,258751671.0,81.432,81.8667,79.04,80.5774
1176,2020-07-06,308547746.0,85.1127,91.8527,84.403,91.4387
1175,2020-07-07,322344739.0,93.6674,95.3,89.114,92.6574
1174,2020-07-08,244669528.0,93.6667,94.484,87.4227,91.0587
1173,2020-07-09,175763912.0,93.1327,93.904,90.0854,92.952
1172,2020-07-10,350063075.0,93.0667,103.2611,91.7341,102.9767
1171,2020-07-13,584780108.0,110.6001,119.6661,98.0741,99.804
1170,2020-07-14,351271924.0,103.7334,106.0001,95.4,101.1201
1169,2020-07-15,245517327.0,102.8667,103.3334,97.1334,103.0674
1168,2020-07-16,214511743.0,98.4774,102.1141,97.7334,100.0427
1167,2020-07-17,139949510.0,100.8967,102.5007,99.3334,100.0561
1166,2020-07-20,256820422.0,101.2674,110.0001,99.2,109.5334
1165,2020-07-21,242359079.0,109.3287,111.6667,103.8667,104.5574
1164,2020-07-22,212416094.0,106.6001,108.4281,104.1334,106.1554
1163,2020-07-23,364927318.0,111.9301,112.6001,98.718,100.8714
1162,2020-07-24,290949155.0,94.4007,97.6667,91.1027,94.4667
1161,2020-07-27,240729930.0,95.6667,103.1961,94.2001,102.6401
1160,2020-07-28,237130381.0,100.2667,104.3134,98.2947,98.4327
1159,2020-07-29,141403324.0,100.0667,102.3207,99.1334,99.9407
1158,2020-07-30,114315528.0,99.2,100.8827,98.0667,99.166
1157,2020-07-31,183704308.0,101.0001,101.1367,94.732,95.384
1156,2020-08-03,132140124.0,96.6134,100.6541,96.2923,99.0
1155,2020-08-04,126224787.0,99.6674,101.8274,97.4667,99.1334
1154,2020-08-05,74670188.0,99.5327,99.9893,97.8874,99.0014
1153,2020-08-06,89884650.0,99.3887,101.1541,98.484,99.3054
1152,2020-08-07,133446233.0,99.9692,99.9834,94.334,96.8474
1151,2020-08-10,112833904.0,96.5334,97.1667,92.3894,94.5714
1150,2020-08-11,129387445.0,93.0667,94.6667,91.0,91.626
1149,2020-08-12,328482286.0,98.0,105.6667,95.6667,103.6507
1148,2020-08-13,306379497.0,107.4001,110.0787,104.4841,108.0667
1147,2020-08-14,188664056.0,110.9994,111.2534,108.4427,110.0474
1146,2020-08-17,303634648.0,111.8001,123.0574,111.5221,122.3761
1145,2020-08-18,247117226.0,126.5994,128.2601,123.0074,125.8061
1144,2020-08-19,183079858.0,124.3334,127.4001,122.7474,125.2354
1143,2020-08-20,309176845.0,124.0454,134.7994,123.8041,133.4554
1142,2020-08-21,322343239.0,136.3174,139.6994,135.0034,136.6654
1141,2020-08-24,300954150.0,141.7517,141.9334,128.5014,134.2801
1140,2020-08-25,159883270.0,131.6594,135.1967,131.2001,134.8894
1139,2020-08-26,213590593.0,137.3334,144.4001,136.9087,143.5447
1138,2020-08-27,355395422.0,145.3641,153.0401,142.8334,149.2501
1137,2020-08-28,301217549.0,153.0081,154.5661,145.7681,147.5601
1136,2020-08-31,355123236.0,148.2033,166.7133,146.7033,166.1067
1135,2020-09-01,270358287.0,167.38,167.4966,156.8367,158.35
1134,2020-09-02,288528419.0,159.6633,159.68,135.0402,149.1233
1133,2020-09-03,262788296.0,135.7433,143.9333,134.0,135.6667
1132,2020-09-04,330965733.0,134.27,142.6667,124.0067,139.44
1131,2020-09-08,346397135.0,118.6667,122.9133,109.96,110.07
1130,2020-09-09,238397334.0,118.8667,123.0,113.8367,122.0933
1129,2020-09-10,254791855.0,128.7367,132.9967,120.1867,123.78
1128,2020-09-11,182152398.0,127.3133,127.5,120.1667,124.24
1127,2020-09-14,249061855.0,126.9833,140.0,124.4333,139.8733
1126,2020-09-15,291894719.0,145.52,153.98,143.5667,149.92
1125,2020-09-16,217640302.0,146.6233,152.5967,145.1033,147.2533
1124,2020-09-17,230337503.0,138.5333,145.93,136.0,141.1433
1123,2020-09-18,259220486.0,149.3133,150.3333,142.9333,147.3833
1122,2020-09-21,328430433.0,151.0433,151.8933,135.69,149.7967
1121,2020-09-22,238742424.0,143.2,145.92,139.2,141.41
1120,2020-09-23,285222569.0,135.0533,137.3833,125.2934,126.7867
1119,2020-09-24,289683209.0,121.2667,133.1667,117.1,129.2633
1118,2020-09-25,201625400.0,131.1567,136.2441,130.4333,135.78
1117,2020-09-28,149158695.0,141.54,142.6933,138.5167,140.4
1116,2020-09-29,151024215.0,138.6667,142.8333,137.2,139.69
1115,2020-09-30,144436724.0,140.44,144.6433,140.1567,143.0033
1114,2020-10-01,152224365.0,146.92,149.6267,144.8067,149.3867
1113,2020-10-02,214290111.0,140.4633,146.3767,138.3333,138.3633
1112,2020-10-05,134168383.0,141.1167,144.5467,139.7767,141.8933
1111,2020-10-06,147438795.0,141.2633,142.9266,135.35,137.9933
1110,2020-10-07,129383143.0,139.9567,143.3,137.9483,141.7667
1109,2020-10-08,121263372.0,146.1467,146.3333,141.7667,141.9733
1108,2020-10-09,86776989.0,143.3767,144.8633,142.1534,144.6667
1107,2020-10-12,116373402.0,147.3333,149.58,146.1933,147.4333
1106,2020-10-13,103391020.0,147.7833,149.63,145.5333,148.8833
1105,2020-10-14,144136184.0,149.9267,155.3,149.1167,153.7667
1104,2020-10-15,107017061.0,150.1033,152.19,147.5,149.6267
1103,2020-10-16,98327650.0,151.48,151.9833,146.2833,146.5567
1102,2020-10-19,108863531.0,148.7467,149.0,142.9567,143.61
1101,2020-10-20,94968879.0,143.9167,143.9167,139.6834,140.6467
1100,2020-10-21,97111390.0,140.9,144.3167,140.4167,140.88
1099,2020-10-22,119979582.0,147.3067,148.41,141.5033,141.93
1098,2020-10-23,101150950.0,140.6133,140.962,135.7934,140.21
1097,2020-10-26,84717488.0,137.21,141.92,136.6667,140.0933
1096,2020-10-27,68059537.0,141.2533,143.5,140.0333,141.56
1095,2020-10-28,76354238.0,138.8267,139.5333,135.3333,135.34
1094,2020-10-29,67965937.0,136.6533,139.3533,135.4867,136.9433
1093,2020-10-30,127762933.0,135.6318,135.8638,126.37,129.3467
1092,2020-11-02,87063369.0,131.3333,135.66,130.7667,133.5033
1091,2020-11-03,103055170.0,136.5767,142.59,135.5633,141.3
1090,2020-11-04,96429190.0,143.54,145.1333,139.0333,140.3267
1089,2020-11-05,85243569.0,142.7667,146.6667,141.3334,146.03
1088,2020-11-06,65118037.0,145.3667,145.5233,141.4267,143.3167
1087,2020-11-09,104499100.0,146.5,150.8333,140.3333,140.42
1086,2020-11-10,90852669.0,140.03,140.03,132.01,136.7867
1085,2020-11-11,52073165.0,138.8167,139.565,136.86,139.0433
1084,2020-11-12,59821506.0,138.35,141.0,136.5067,137.2533
1083,2020-11-13,59491056.0,136.95,137.5106,133.8867,136.1667
1082,2020-11-16,80515928.0,136.31,137.4833,134.6956,136.03
1081,2020-11-17,183564858.0,153.39,154.0,144.3367,147.2033
1080,2020-11-18,234132083.0,149.45,165.3333,147.8334,162.2133
1079,2020-11-19,187426069.0,164.0,169.537,162.5233,166.4233
1078,2020-11-20,98735770.0,165.9967,167.5,163.02,163.2033
1077,2020-11-23,150780915.0,167.8333,175.3333,167.2633,173.95
1076,2020-11-24,160945486.0,180.1333,186.6633,175.4,185.1266
1075,2020-11-25,146790495.0,183.3533,191.3333,181.79,191.3333
1074,2020-11-27,112683251.0,193.72,199.5933,192.8166,195.2533
1073,2020-11-30,189009169.0,200.7366,202.6,184.8366,189.2
1072,2020-12-01,121148502.0,199.1966,199.2833,190.6833,194.92
1071,2020-12-02,143326964.0,185.48,190.5133,180.4033,189.6066
1070,2020-12-03,127656013.0,196.6733,199.6566,194.1433,197.7933
1069,2020-12-04,88203939.0,197.0033,199.68,195.1666,199.68
1068,2020-12-07,168929147.0,201.6399,216.2618,201.0166,213.92
1067,2020-12-08,192795109.0,208.5016,217.0933,206.1666,216.6266
1066,2020-12-09,213873591.0,217.8966,218.1066,196.0,201.4933
1065,2020-12-10,201249470.0,191.4566,209.25,188.78,209.0233
1064,2020-12-11,139424924.0,205.0033,208.0,198.9333,203.33
1063,2020-12-14,156121966.0,206.3333,214.2499,203.4,213.2766
1062,2020-12-15,135670694.0,214.4266,215.6333,207.9333,211.0833
1061,2020-12-16,126287443.0,209.41,210.8333,201.6666,207.59
1060,2020-12-17,168810437.0,209.3966,219.6066,206.5,218.6333
1059,2020-12-18,666378667.0,222.9666,231.6666,209.5133,231.6666
1058,2020-12-21,174135797.0,222.08,222.8333,215.3566,216.62
1057,2020-12-22,155584936.0,216.0,216.6266,204.7433,213.4466
1056,2020-12-23,99518920.0,210.7333,217.1666,207.5233,215.3266
1055,2020-12-24,68596717.0,214.33,222.03,213.6666,220.59
1054,2020-12-28,96835690.0,224.8366,227.1333,220.2666,221.23
1053,2020-12-29,68732437.0,220.3333,223.3,218.3333,221.9966
1052,2020-12-30,128538073.0,224.0,232.2,222.7867,231.5933
1051,2020-12-31,148949805.0,233.33,239.5733,230.3733,235.2233
1050,2021-01-04,145914585.0,239.82,248.1633,239.0631,243.2566
1049,2021-01-05,96735520.0,241.22,246.9466,239.7333,245.0366
1048,2021-01-06,134099923.0,252.83,258.0,249.7,251.9933
1047,2021-01-07,154496865.0,259.21,272.33,258.4,272.0133
1046,2021-01-08,225166613.0,285.3333,294.83,279.4633,293.34
1045,2021-01-11,178662468.0,283.1333,284.81,267.874,270.3966
1044,2021-01-12,138812174.0,277.0,289.3333,275.78,283.1466
1043,2021-01-13,99937510.0,284.2533,286.8233,277.3333,284.8033
1042,2021-01-14,93798999.0,281.13,287.6666,279.5833,281.6666
1041,2021-01-15,116332812.0,284.0,286.6333,273.0333,275.3866
1040,2021-01-19,76100948.0,279.2666,283.3333,277.6666,281.5166
1039,2021-01-20,76997648.0,286.2466,286.5,279.0933,283.4833
1038,2021-01-21,61794396.0,285.0,285.2399,280.4733,281.6633
1037,2021-01-22,60199506.0,278.1033,282.6666,276.2066,282.2133
1036,2021-01-25,123520212.0,285.0,300.1333,279.6067,293.6
1035,2021-01-26,69394807.0,297.1266,298.6333,290.5333,294.3633
1034,2021-01-27,82001888.0,290.1166,297.1666,286.22,288.0533
1033,2021-01-28,79134158.0,273.3333,282.6666,267.0,278.4766
1032,2021-01-29,104972260.0,276.6666,280.8033,260.0333,264.51
1031,2021-02-01,76174178.0,271.43,280.6666,265.1867,279.9366
1030,2021-02-02,73038637.0,281.56,293.5,280.7335,290.93
1029,2021-02-03,55030536.0,292.34,292.6933,284.3548,284.8966
1028,2021-02-04,47437985.0,285.0,285.5,277.8066,283.33
1027,2021-02-05,55699926.0,281.6666,288.2566,279.6566,284.0766
1026,2021-02-08,60485166.0,289.89,292.59,284.9166,287.8066
1025,2021-02-09,45472955.0,285.04,286.6,280.5833,283.1533
1024,2021-02-10,108648281.0,281.2116,281.6066,266.6733,268.2733
1023,2021-02-11,64868256.0,270.8133,276.6266,267.2416,270.5533
1022,2021-02-12,71304937.0,267.0866,272.4433,261.7768,272.04
1021,2021-02-16,59406966.0,272.6666,273.6666,264.1466,265.4066
1020,2021-02-17,78236708.0,259.6966,266.6133,254.0033,266.05
1019,2021-02-18,53871185.0,260.3,264.8966,258.7566,262.46
1018,2021-02-19,56874786.0,265.0,265.5966,259.1233,260.4333
1017,2021-02-22,111809171.0,254.2133,256.1666,236.7333,238.1666
1016,2021-02-23,199820660.0,220.71,237.8699,206.3333,232.9466
1015,2021-02-24,110300861.0,237.2833,248.3333,231.39,247.34
1014,2021-02-25,117071592.0,242.05,245.7355,223.5266,227.4066
1013,2021-02-26,123267522.0,233.3333,235.5666,219.8366,225.1666
1012,2021-03-01,81408728.0,230.0366,290.6666,228.35,239.4766
1011,2021-03-02,71196487.0,239.4266,240.37,228.3333,228.8133
1010,2021-03-03,90623889.0,229.33,233.5666,217.235,217.7333
1009,2021-03-04,197758610.0,218.6,291.3133,200.0,207.1466
1008,2021-03-05,268189407.0,208.6866,209.2806,179.83,199.3166
1007,2021-03-08,155360896.0,200.1833,206.7083,186.2633,187.6666
1006,2021-03-09,202570010.0,202.7266,226.03,198.4033,224.5266
1005,2021-03-10,181817028.0,233.4333,239.2833,218.3533,222.6866
1004,2021-03-11,108761681.0,233.1333,234.1666,225.7266,233.2
1003,2021-03-12,100751530.0,223.3333,231.6266,222.0464,231.2433
1002,2021-03-15,88270449.0,231.3633,237.7266,228.0133,235.98
1001,2021-03-16,96587020.0,234.45,235.9733,223.6666,225.6266
1000,2021-03-17,121117362.0,218.9566,234.5766,217.0033,233.9366
999,2021-03-18,100107070.0,228.0966,229.7433,217.3333,217.72
998,2021-03-19,128681953.0,215.5333,219.0766,208.2067,218.29
997,2021-03-22,118536672.0,228.1966,233.2066,222.9166,223.3333
996,2021-03-23,91475619.0,225.2566,225.9333,219.17,220.72
995,2021-03-24,101385520.0,222.6366,222.6733,210.0366,210.09
994,2021-03-25,117674562.0,204.3333,215.1666,203.1666,213.4633
993,2021-03-26,101558500.0,213.9566,214.6066,199.9633,206.2366
992,2021-03-29,85910979.0,205.2133,205.4933,198.6733,203.7633
991,2021-03-30,118297092.0,200.5833,212.5533,197.0033,211.8733
990,2021-03-31,100011880.0,215.54,224.0,213.7033,222.6433
989,2021-04-01,105895151.0,229.4566,230.8067,219.8066,220.5833
988,2021-04-05,125528323.0,235.9033,236.0533,228.2333,230.35
987,2021-04-06,84815528.0,230.1,232.1833,227.1233,230.54
986,2021-04-07,78928298.0,229.0,230.46,222.6133,223.6566
985,2021-04-08,71772997.0,225.7933,229.8499,223.8816,227.9333
984,2021-04-09,64311276.0,225.9233,226.99,223.1433,225.6733
983,2021-04-12,87407019.0,228.5666,234.9333,227.3633,233.9933
982,2021-04-13,133958443.0,237.5666,254.3333,236.8866,254.1066
981,2021-04-14,147052305.0,256.9,260.2633,242.6766,244.0766
980,2021-04-15,83546708.0,247.7,247.8966,240.4366,246.2833
979,2021-04-16,83938598.0,242.8833,249.8033,241.5333,246.5933
978,2021-04-19,119058702.0,239.8666,241.8,230.6,238.21
977,2021-04-20,106827131.0,239.14,245.75,236.895,239.6633
976,2021-04-21,93646539.0,234.9233,248.28,232.6666,248.04
975,2021-04-22,106770791.0,247.1666,251.2566,239.3466,239.8966
974,2021-04-23,85241679.0,239.9333,245.7866,238.4866,243.1333
973,2021-04-26,93115509.0,247.0,249.7666,244.2017,246.0666
972,2021-04-27,88311009.0,239.32,241.3333,234.45,234.9133
971,2021-04-28,66813157.0,232.1366,236.1666,231.2,231.4666
970,2021-04-29,86536359.0,233.17,234.0833,222.8334,225.6666
969,2021-04-30,122276172.0,222.53,238.49,222.0466,236.48
968,2021-05-03,81129428.0,234.6,235.3333,226.8333,228.3
967,2021-05-04,89217969.0,226.3133,227.8154,219.2336,224.5333
966,2021-05-05,65705677.0,227.02,228.4318,222.4466,223.6466
965,2021-05-06,83353868.0,226.92,227.0066,216.6666,221.18
964,2021-05-07,70407517.0,221.9333,230.0,220.0733,224.1233
963,2021-05-10,94177269.0,221.6333,221.6833,209.2033,209.68
962,2021-05-11,139511714.0,199.7466,209.0333,198.5333,205.7333
961,2021-05-12,101470960.0,200.83,206.8033,195.5883,196.63
960,2021-05-13,132554773.0,200.515,202.1533,186.55,190.5633
959,2021-05-14,100112590.0,194.47,197.6233,190.1533,196.58
958,2021-05-17,96743410.0,191.851,196.5766,187.0666,192.2766
957,2021-05-18,110491721.0,189.3333,198.75,187.7933,192.6233
956,2021-05-19,118735212.0,184.1833,188.7366,182.3266,187.82
955,2021-05-20,92463369.0,191.6666,196.2833,190.3566,195.5933
954,2021-05-21,78091808.0,198.7033,198.8933,193.3333,193.6266
953,2021-05-24,103674280.0,193.8666,204.8266,191.2166,202.1466
952,2021-05-25,84017798.0,202.4366,204.6633,198.57,201.5633
951,2021-05-26,85917939.0,202.52,208.7233,200.5,206.3766
950,2021-05-27,79111778.0,206.7466,210.3766,205.4033,210.2833
949,2021-05-28,68211127.0,209.5,211.8633,207.46,208.4066
948,2021-06-01,54254675.0,209.2666,211.2666,206.85,207.9666
947,2021-06-02,69908347.0,206.71,207.7866,199.7133,201.7066
946,2021-06-03,90335679.0,200.6,201.5166,190.4066,190.9466
945,2021-06-04,72110707.0,193.2366,200.2033,192.4,199.6833
944,2021-06-07,67631047.0,197.275,203.3333,194.2933,201.71
943,2021-06-08,78160238.0,207.67,207.6966,198.5,201.1966
942,2021-06-09,49753715.0,200.7233,203.93,199.21,199.5933
941,2021-06-10,71758837.0,201.2933,205.53,200.1666,203.3733
940,2021-06-11,48615905.0,203.41,204.1866,200.5066,203.2966
939,2021-06-14,61271946.0,204.0766,208.4966,203.06,205.8966
938,2021-06-15,53292455.0,205.5633,205.5966,199.41,199.7866
937,2021-06-16,66432397.0,199.1783,202.8333,197.8333,201.6233
936,2021-06-17,68104057.0,200.6293,207.1566,200.4466,205.5333
935,2021-06-18,73682737.0,204.4566,209.45,203.9333,207.77
934,2021-06-21,74438227.0,208.16,210.4633,202.96,206.9433
933,2021-06-22,57476676.0,206.0833,209.5231,205.1666,207.9033
932,2021-06-23,93297699.0,210.6666,219.068,210.0133,218.8566
931,2021-06-24,137947184.0,224.9966,232.54,222.5366,226.6066
930,2021-06-25,97490140.0,229.86,231.27,222.9,223.9566
929,2021-06-28,64884486.0,223.88,231.5666,223.44,229.5733
928,2021-06-29,52143935.0,228.2166,229.1699,225.2966,226.92
927,2021-06-30,56774586.0,226.59,230.9366,226.0466,226.5666
926,2021-07-01,55903566.0,227.9733,229.33,224.2666,225.9733
925,2021-07-02,81292118.0,226.3266,233.3333,224.42,226.3
924,2021-07-06,69853357.0,227.2371,228.0,217.1334,219.86
923,2021-07-07,56375886.0,221.4233,221.9,212.7733,214.8833
